strain_x,strain_y
-0.0018131868131869159,0.018316369525921826
-0.0014468864468864663,0.01849211645035079
-0.001804029304029407,0.018493369547851177
-0.0014468864468865704,0.018493369547850975
-0.001804029304029407,0.018493369547851177
-0.001804029304029407,0.01858249610756589
-0.001804029304029407,0.01875824303199465
-0.001804029304029407,0.018670369569780222
-0.0014468864468865704,0.018759496129495137
-0.001804029304029407,0.01884736959170947
-0.001804029304029407,0.01884862268920985
-0.001804029304029407,0.01893649615142438
-0.001804029304029407,0.01902311651613833
-0.001804029304029407,0.019112243075853044
-0.001804029304029407,0.019024369613638813
-0.0014468864468865704,0.019112243075853044
-0.001804029304029407,0.019289243097782294
-0.0010897435897436294,0.01928924309778239
-0.0014468864468865704,0.019201369635567962
-0.001804029304029407,0.019378369657497205
-0.001804029304029407,0.019378369657497105
-0.0014468864468865704,0.019290496195282676
-0.001804029304029407,0.01955411658192597
-0.001804029304029407,0.01955536967942635
-0.001804029304029407,0.019554116581926066
-0.0017948717948718985,0.019732369701355598
-0.0014377289377290616,0.01982024316356993
-0.001804029304029407,0.019731116603855115
-0.0021703296703296485,0.01982024316356993
-0.001804029304029407,0.019909369723284845
-0.0014468864468865704,0.019909369723284744
-0.001804029304029407,0.02008636974521389
-0.0018131868131868118,0.02008636974521399
-0.0017948717948718985,0.01999849628299966
-0.001804029304029407,0.020175496304928806
-0.001804029304029407,0.02017424320742832
-0.001804029304029407,0.02017549630492871
-0.001804029304029407,0.02035249632685785
-0.0021703296703296485,0.0204391166915719
-0.001804029304029407,0.02044036978907248
-0.00216117216117214,0.020529496348787098
-0.0014468864468865704,0.020617369811001526
-0.0014377289377290616,0.020705243273216063
-0.0014377289377290616,0.020794369832930676
-0.0021703296703296485,0.020706496370716445
-0.001804029304029407,0.020882243295145306
-0.0018131868131868118,0.020882243295145108
-0.0021703296703296485,0.02088349639264549
-0.0014377289377290616,0.02088224329514521
-0.0017948717948718985,0.02088349639264549
-0.0014468864468863648,0.02088224329514521
-0.0018131868131868118,0.021059243317074455
-0.0014468864468865704,0.021148369876789065
-0.0014468864468865704,0.02114836987678917
-0.0014377289377290616,0.02114836987678917
-0.0018131868131868118,0.021325369898718315
-0.0014560439560438734,0.021237496436503883
-0.0014468864468863648,0.02141449645843313
-0.001804029304029303,0.021413243360932845
-0.0010805860805861234,0.021591496480362474
